DEPTH,GR,NPHI,RHOB,RT,DT,PEF
314.4012,16.948,,,,,
314.5536,16.379,,,,,
314.706,15.811,,,,,
314.8584,15.242,,,,,
315.0108,14.803,,,,,
315.1632,16.066,,,,,
315.3156,17.329,,,,,
315.468,18.592,,,,,
315.6204,19.855,,,,,
315.7728,21.118,,,,,
315.9252,22.381,,,,,
316.0776,23.643,,,,,
316.23,24.906,,,,,
316.3824,26.169,,,,,
316.5348,27.432,,,,,
316.6872,28.695,,,,,
316.8396,29.958,,,,,
316.992,31.221,,,,,
317.1444,32.484,,,,,
317.2968,33.747,,,,,
317.4492,35.01,,,,,
317.6016,36.273,,,,,
317.754,37.536,,,,,
317.9064,38.799,,,,,
318.0588,40.062,,,,,
318.2112,41.324,,,,,
318.3636,42.587,,,,,
318.516,43.85,,,,,
318.6684,45.113,,,,,
318.8208,46.376,,,,,
318.9732,47.639,,,,,
319.1256,48.902,,,,,
319.278,50.165,,,,,
319.4304,51.428,,,,,
319.5828,52.691,,,,,
319.7352,53.954,,,,,
319.8876,55.216,,,,,
320.04,56.479,,,,,
320.1924,57.742,,,,,
320.3448,59.005,,,,,
320.4972,60.268,,,,,
320.6496,61.531,,,,,
320.802,62.794,,,,,
320.9544,64.057,,,,,
321.1068,65.32,,,,,
321.2592,66.583,,,,,
321.4116,67.846,,,,,
321.564,69.109,,,,,
321.7164,70.371,,,,,
321.8688,71.634,,,,,
322.0212,72.897,,,,,
322.1736,74.16,,,,,
322.326,75.423,,,,,
322.4784,76.686,,,,,
322.6308,77.949,,,,,
322.7832,79.212,,,,,
322.9356,80.475,,,,,
323.088,81.738,,,,,
323.2404,83.001,,,,,
323.3928,84.264,,,,,
323.5452,85.526,,,,,
323.6976,86.789,,,,,
323.85,88.052,,,,,
324.0024,89.315,,,,,
324.1548,90.578,,,,,
324.3072,91.841,,,,,
324.4596,93.104,,,,,
324.612,94.367,,,,,
324.7644,95.63,,,,,
324.9168,96.893,,,,,
325.0692,98.156,,,,,
325.2216,99.419,,,,,
325.374,100.682,,,,,
325.5264,101.945,,,,,
325.6788,103.207,,,,,
325.8312,104.47,,,,,
325.9836,105.733,,,,,
326.136,106.996,,,,,
326.2884,108.259,,,,,
326.4408,109.522,,,,,
326.5932,110.785,,,,,
326.7456,112.048,,,,,
326.898,113.311,,,,,
327.0504,113.375,,,,,
327.2028,111.012,,,,,
327.3552,108.649,,,,,
327.5076,106.287,,,,,
327.66,103.924,,,,,
327.8124,101.562,,,,,
327.9648,99.199,,,,,
328.1172,96.837,,,,,
328.2696,94.474,,,,,
328.422,92.111,,,,,
328.5744,87.964,,,,,
328.7268,81.946,,,,,
328.8792,75.928,,,,,
329.0316,71.037,,,,,
329.184,70.457,,,,,
329.3364,69.878,,,,,
329.4888,69.298,,,,,
329.6412,73.339,,,,,
329.7936,77.746,,,,,
329.946,82.153,,,,,
330.0984,85.213,,,,,
330.2508,87.532,,,,,
330.4032,89.852,,,,,
330.5556,92.199,,,,,
330.708,94.596,,,,,
330.8604,96.993,,,,,
331.0128,99.202,,,,,
331.1652,99.356,,,,,
331.3176,99.511,,,,,
331.47,99.666,,,,,
331.6224,101.311,,,,,
331.7748,103.321,,,,,
331.9272,105.332,,,,,
332.0796,108.529,,,,,
332.232,112.81,,,,,
332.3844,117.092,,,,,
332.5368,120.637,,,,,
332.6892,121.869,,,,,
332.8416,123.102,,,,,
332.994,124.334,,,,,
333.1464,123.617,,,,,
333.2988,122.819,,,,,
333.45120000000003,122.022,,,,,
333.60360000000003,118.14,,,,,
333.75600000000003,112.805,,,,,
333.90840000000003,107.47,,,,,
334.06080000000003,105.08,,,,,
334.21320000000003,107.13,,,,,
334.36560000000003,109.179,,,,,
334.51800000000003,110.981,,,,,
334.67040000000003,110.942,,,,,
334.82280000000003,110.903,,,,,
334.97520000000003,110.865,,,,,
335.12760000000003,109.823,,,,,
335.28000000000003,108.586,,,,,
335.43240000000003,107.348,,,,,
335.58480000000003,107.402,,,,,
335.73720000000003,108.484,,,,,
335.88960000000003,109.567,,,,,
336.04200000000003,111.31,,,,,
336.19440000000003,114.789,,,,,
336.34680000000003,118.269,,,,,
336.49920000000003,121.749,,,,,
336.65160000000003,118.613,,,,,
336.80400000000003,115.443,,,,,
336.95640000000003,112.273,,,,,
337.10880000000003,109.98,,,,,
337.26120000000003,108.04,,,,,
337.41360000000003,106.1,,,,,
337.56600000000003,104.986,,,,,
337.71840000000003,104.955,,,,,
337.87080000000003,104.923,,,,,
338.02320000000003,105.173,,,,,
338.17560000000003,106.99,,,,,
338.32800000000003,108.808,,,,,
338.48040000000003,110.625,,,,,
338.63280000000003,110.926,,,,,
338.78520000000003,111.003,,,,,
338.93760000000003,111.08,,,,,
339.09000000000003,111.082,,,,,
339.24240000000003,111.032,,,,,
339.39480000000003,110.981,,,,,
339.54720000000003,112.326,,,,,
339.69960000000003,116.785,,,,,
339.85200000000003,121.243,,,,,
340.00440000000003,125.368,,,,,
340.15680000000003,118.293,,,,,
340.30920000000003,111.218,,,,,
340.46160000000003,104.143,,,,,
340.61400000000003,103.777,,,,,
340.76640000000003,105.672,,,,,
340.91880000000003,107.566,,,,,
341.07120000000003,108.395,,,,,
341.22360000000003,108.008,,,,,
341.37600000000003,107.622,,,,,
341.52840000000003,108.287,,,,,
341.68080000000003,113.545,,,,,
341.83320000000003,118.803,,,,,
341.98560000000003,124.061,,,,,
342.13800000000003,120.899,,,,,
342.29040000000003,116.859,,,,,
342.44280000000003,112.819,,,,,
342.59520000000003,111.846,,,,,
342.74760000000003,112.716,,,,,
342.90000000000003,113.586,,,,,
343.05240000000003,113.757,,,,,
343.20480000000003,112.598,,,,,
343.35720000000003,111.438,,,,,
343.50960000000003,110.285,,,,,
343.66200000000003,109.241,,,,,
343.81440000000003,108.198,,,,,
343.96680000000003,107.154,,,,,
344.11920000000003,107.743,,,,,
344.27160000000003,108.787,,,,,
344.42400000000004,109.83,,,,,
344.57640000000004,110.235,,,,,
344.72880000000004,110.003,,,,,
344.88120000000004,109.771,,,,,
345.03360000000004,109.547,,,,,
345.18600000000004,109.354,,,,,
345.33840000000004,109.161,,,,,
345.49080000000004,108.968,,,,,
345.64320000000004,102.944,,,,,
345.79560000000004,96.546,,,,,
345.94800000000004,90.147,,,,,
346.10040000000004,83.749,,,,,
346.25280000000004,77.35,,,,,
346.40520000000004,70.952,,,,,
346.55760000000004,65.846,,,,,
346.71000000000004,62.869,,,,,
346.86240000000004,59.893,,,,,
347.01480000000004,57.224,,,,,
347.16720000000004,57.417,,,,,
347.31960000000004,57.61,,,,,
347.47200000000004,57.804,,,,,
347.62440000000004,57.65,,,,,
347.77680000000004,57.418,,,,,
347.92920000000004,57.186,,,,,
348.08160000000004,57.244,,,,,
348.23400000000004,57.553,,,,,
348.38640000000004,57.862,,,,,
348.53880000000004,57.719,,,,,
348.69120000000004,56.25,,,,,
348.84360000000004,54.781,,,,,
348.99600000000004,53.312,,,,,
349.14840000000004,54.579,,,,,
349.30080000000004,55.92,,,,,
349.45320000000004,57.261,,,,,
349.60560000000004,58.131,,,,,
349.75800000000004,58.792,,,,,
349.91040000000004,59.454,,,,,
350.06280000000004,60.116,,,,,
350.21520000000004,60.777,,,,,
350.36760000000004,61.438,,,,,
350.52000000000004,62.1,,,,,
350.67240000000004,62.762,,,,,
350.82480000000004,63.423,,,,,
350.97720000000004,64.085,,,,,
351.12960000000004,64.746,,,,,
351.28200000000004,65.408,,,,,
351.43440000000004,66.069,,,,,
351.58680000000004,67.53,,,,,
351.73920000000004,69.596,,,,,
351.89160000000004,71.662,,,,,
352.04400000000004,73.728,,,,,
352.19640000000004,75.794,,,,,
352.34880000000004,77.859,,,,,
352.50120000000004,79.932,,,,,
352.65360000000004,82.831,,,,,
352.80600000000004,85.731,,,,,
352.95840000000004,88.631,,,,,
353.11080000000004,91.53,,,,,
353.26320000000004,94.43,,,,,
353.41560000000004,97.329,,,,,
353.56800000000004,99.625,,,,,
353.72040000000004,101.172,,,,,
353.87280000000004,102.718,,,,,
354.02520000000004,104.264,,,,,
354.17760000000004,105.811,,,,,
354.33000000000004,107.357,,,,,
354.48240000000004,108.904,,,,,
354.63480000000004,110.45,,,,,
354.78720000000004,111.997,,,,,
354.93960000000004,113.543,,,,,
355.09200000000004,115.09,,,,,
355.24440000000004,116.636,,,,,
355.39680000000004,118.183,,,,,
355.54920000000004,119.729,,,,,
355.70160000000004,121.275,,,,,
355.85400000000004,122.822,,,,,
356.00640000000004,124.368,,,,,
356.15880000000004,125.915,,,,,
356.31120000000004,127.461,,,,,
356.46360000000004,129.008,,,,,
356.61600000000004,126.317,,,,,
356.76840000000004,122.296,,,,,
356.92080000000004,118.275,,,,,
357.07320000000004,114.255,,,,,
357.22560000000004,110.234,,,,,
357.37800000000004,106.213,,,,,
357.53040000000004,102.192,,,,,
357.68280000000004,98.172,,,,,
357.83520000000004,94.151,,,,,
357.98760000000004,90.13,,,,,
358.14000000000004,86.109,,,,,
358.29240000000004,82.089,,,,,
358.44480000000004,78.068,,,,,
358.59720000000004,74.047,,,,,
358.74960000000004,70.026,,,,,
358.90200000000004,66.006,,,,,
359.05440000000004,63.949,,,,,
359.20680000000004,65.431,,,,,
359.35920000000004,66.913,,,,,
359.51160000000004,68.395,,,,,
359.66400000000004,69.877,,,,,
359.81640000000004,71.359,,,,,
359.96880000000004,72.841,,,,,
360.12120000000004,74.323,,,,,
360.27360000000004,75.805,,,,,
360.42600000000004,77.287,,,,,
360.57840000000004,78.769,,,,,
360.73080000000004,80.251,,,,,
360.88320000000004,81.733,,,,,
361.03560000000004,83.215,,,,,
361.18800000000005,84.697,,,,,
361.34040000000005,86.179,,,,,
361.49280000000005,87.661,,,,,
361.64520000000005,89.143,,,,,
361.79760000000005,90.625,,,,,
361.95000000000005,92.107,,,,,
362.10240000000005,93.589,,,,,
362.25480000000005,95.071,,,,,
362.40720000000005,96.553,,,,,
362.55960000000005,98.035,,,,,
362.71200000000005,99.517,,,,,
362.86440000000005,100.999,,,,,
363.01680000000005,102.481,,,,,
363.16920000000005,103.963,,,,,
363.32160000000005,105.445,,,,,
363.47400000000005,106.927,,,,,
363.62640000000005,108.409,,,,,
363.77880000000005,109.891,,,,,
363.93120000000005,111.373,,,,,
364.08360000000005,112.855,,,,,
364.23600000000005,114.338,,,,,
364.38840000000005,115.82,,,,,
364.54080000000005,117.301,,,,,
364.69320000000005,118.784,,,,,
364.84560000000005,120.266,,,,,
364.99800000000005,121.748,,,,,
365.15040000000005,121.767,,,,,
365.30280000000005,121.767,,,,,
365.45520000000005,121.767,,,,,
365.60760000000005,121.767,,,,,
365.76000000000005,121.767,,,,,
365.91240000000005,121.767,,,,,
366.06480000000005,121.767,,,,,
366.21720000000005,121.767,,,,,
366.36960000000005,121.767,,,,,
366.52200000000005,121.767,,,,,
366.67440000000005,121.767,,,,,
366.82680000000005,121.767,,,,,
366.97920000000005,121.767,,,,,
367.13160000000005,121.767,,,,,
367.28400000000005,121.767,,,,,
367.43640000000005,121.767,,,,,
367.58880000000005,119.344,,,,,
367.74120000000005,115.186,,,,,
367.89360000000005,111.028,,,,,
368.04600000000005,106.869,,,,,
368.19840000000005,102.711,,,,,
368.35080000000005,98.553,,,,,
368.50320000000005,94.395,,,,,
368.65560000000005,90.237,,,,,
368.80800000000005,86.078,,,,,
368.96040000000005,81.92,,,,,
369.11280000000005,81.03,,,,,
369.26520000000005,81.288,,,,,
369.41760000000005,81.546,,,,,
369.57000000000005,82.302,,,,,
369.72240000000005,83.646,,,,,
369.87480000000005,84.989,,,,,
370.02720000000005,86.222,,,,,
370.17960000000005,86.947,,,,,
370.33200000000005,87.672,,,,,
370.48440000000005,88.397,,,,,
370.63680000000005,89.669,,,,,
370.78920000000005,91.002,,,,,
370.94160000000005,92.336,,,,,
371.09400000000005,92.323,,,,,
371.24640000000005,91.472,,,,,
371.39880000000005,90.621,,,,,
371.55120000000005,89.676,,,,,
371.70360000000005,88.541,,,,,
371.85600000000005,87.407,,,,,
372.0084,86.426,,,,,
372.1608,88.063,,,,,
372.3132,89.699,,,,,
372.4656,91.336,,,,,
372.618,92.888,,,,,
372.7704,94.415,,,,,
372.9228,95.942,,,,,
373.0752,95.6,,,,,
373.2276,93.338,,,,,
373.38,91.077,,,,,
373.5324,89.998,,,,,
373.6848,93.304,,,,,
373.8372,96.609,,,,,
373.9896,99.915,,,,,
374.142,105.081,,,,,
374.2944,110.384,,,,,
374.4468,115.688,,,,,
374.5992,114.32,,,,,
374.7516,109.374,,,,,
374.904,104.429,,,,,
375.0564,100.244,,,,,
375.2088,97.354,,,,,
375.3612,94.464,,,,,
375.5136,91.756,,,,,
375.666,90.906,,,,,
375.8184,90.055,,,,,
375.9708,89.205,,,,,
376.1232,89.104,,,,,
376.2756,89.182,,,,,
376.428,89.259,,,,,
376.5804,89.622,,,,,
376.7328,90.241,,,,,
376.8852,90.859,,,,,
377.0376,91.629,,,,,
377.19,92.861,,,,,
377.3424,94.093,,,,,
377.4948,95.326,,,,,
377.6472,98.659,,,,,
377.7996,102.066,,,,,
377.952,105.473,,,,,
378.1044,104.004,,,,,
378.2568,100.292,,,,,
378.4092,96.58,,,,,
378.5616,94.525,,,,,
378.714,94.912,,,,,
378.8664,95.299,,,,,
379.0188,95.761,,,,,
379.1712,96.766,,,,,
379.3236,97.772,,,,,
379.476,98.777,,,,,
379.6284,95.698,,,,,
379.7808,91.856,,,,,
379.9332,88.015,,,,,
380.0856,87.49,,,,,
380.238,89.553,,,,,
380.3904,91.617,,,,,
380.5428,93.112,,,,,
380.6952,93.15,,,,,
380.8476,93.189,,,,,
381.0,93.228,,,,,
381.1524,100.573,,,,,
381.3048,107.919,,,,,
381.4572,115.264,,,,,
381.6096,115.433,,,,,
381.762,112.799,,,,,
381.9144,110.166,,,,,
382.0668,106.943,,,,,
382.2192,102.966,,,,,
382.3716,98.988,,,,,
382.524,95.85,,,,,
382.6764,97.204,,,,,
382.8288,98.557,,,,,
382.9812,99.91,,,,,
383.1336,100.789,,,,,
383.286,101.601,,,,,
383.4384,102.413,,,,,
383.5908,104.123,,,,,
383.7432,106.442,,,,,
383.8956,108.762,,,,,
384.048,109.986,,,,,
384.2004,108.826,,,,,
384.3528,107.666,,,,,
384.5052,106.542,,,,,
384.6576,106.433,,,,,
384.81,106.323,,,,,
384.9624,106.214,,,,,
385.1148,106.104,,,,,
385.2672,105.995,,,,,
385.4196,105.885,,,,,
385.572,105.775,,,,,
385.7244,105.666,,,,,
385.8768,105.556,,,,,
386.0292,105.447,,,,,
386.1816,105.337,,,,,
386.334,105.228,,,,,
386.4864,105.118,,,,,
386.6388,105.009,,,,,
386.7912,104.899,,,,,
386.9436,104.79,,,,,
387.096,104.68,,,,,
387.2484,104.571,,,,,
387.4008,104.461,,,,,
387.5532,104.352,,,,,
387.7056,104.242,,,,,
387.858,104.132,,,,,
388.0104,104.023,,,,,
388.1628,103.913,,,,,
388.3152,103.804,,,,,
388.4676,103.694,,,,,
388.62,103.585,,,,,
388.7724,103.475,,,,,
388.9248,103.366,,,,,
389.0772,103.256,,,,,
389.2296,103.146,,,,,
389.382,103.037,,,,,
389.5344,102.927,,,,,
389.6868,102.818,,,,,
389.8392,102.708,,,,,
389.9916,102.599,,,,,
390.144,102.489,,,,,
390.2964,102.38,,,,,
390.4488,102.27,,,,,
390.6012,102.161,,,,,
390.7536,102.051,,,,,
390.906,101.942,,,,,
391.0584,101.832,,,,,
391.2108,101.723,,,,,
391.3632,101.613,,,,,
391.5156,101.503,,,,,
391.668,101.394,,,,,
391.8204,101.284,,,,,
391.9728,101.175,,,,,
392.1252,101.065,,,,,
392.2776,100.956,,,,,
392.43,100.846,,,,,
392.5824,100.737,,,,,
392.7348,100.627,,,,,
392.8872,100.518,,,,,
393.0396,100.408,,,,,
393.192,100.299,,,,,
393.3444,100.189,,,,,
393.4968,100.079,,,,,
393.6492,99.97,,,,,
393.8016,99.86,,,,,
393.954,99.751,,,,,
394.1064,99.641,,,,,
394.2588,99.532,,,,,
394.4112,99.422,,,,,
394.5636,99.313,,,,,
394.716,99.203,,,,,
394.8684,99.094,,,,,
395.0208,98.984,,,,,
395.1732,98.874,,,,,
395.3256,98.765,,,,,
395.478,98.655,,,,,
395.6304,98.546,,,,,
395.7828,98.436,,,,,
395.9352,98.327,,,,,
396.0876,98.217,,,,,
396.24,98.108,,,,,
396.3924,97.998,,,,,
396.5448,97.889,,,,,
396.6972,97.779,,,,,
396.8496,97.67,,,,,
397.002,97.56,,,,,
397.1544,97.451,,,,,
397.3068,97.341,,,,,
397.4592,97.231,,,,,
397.6116,97.122,,,,,
397.764,97.012,,,,,
397.9164,96.903,,,,,
398.0688,96.793,,,,,
398.2212,96.684,,,,,
398.3736,96.574,,,,,
398.526,96.465,,,,,
398.6784,96.355,,,,,
398.8308,96.245,,,,,
398.9832,96.136,,,,,
399.1356,96.026,,,,,
399.288,95.917,,,,,
399.4404,95.807,,,,,
399.5928,95.698,,,,,
399.7452,95.588,,,,,
399.8976,95.479,,,,,
400.05,95.369,,,,,
400.2024,95.26,,,,,
400.3548,95.15,,,,,
400.5072,95.041,,,,,
400.6596,94.931,,,,,
400.812,94.822,,,,,
400.9644,94.712,,,,,
401.1168,94.602,,,,,
401.2692,94.493,,,,,
401.4216,94.383,,,,,
401.574,94.274,,,,,
401.7264,94.164,,,,,
401.8788,94.055,,,,,
402.0312,93.945,,,,,
402.1836,93.836,,,,,
402.336,93.726,,,,,
402.4884,93.617,,,,,
402.6408,93.507,,,,,
402.7932,93.397,,,,,
402.9456,93.288,,,,,
403.098,93.178,,,,,
403.2504,93.069,,,,,
403.4028,92.959,,,,,
403.5552,92.85,,,,,
403.7076,92.74,,,,,
403.86,92.631,,,,,
404.0124,92.521,,,,,
404.1648,92.412,,,,,
404.3172,92.302,,,,,
404.4696,92.193,,,,,
404.622,92.083,,,,,
404.7744,91.974,,,,,
404.9268,91.864,,,,,
405.0792,91.754,,,,,
405.2316,91.645,,,,,
405.384,91.535,,,,,
405.5364,91.426,,,,,
405.6888,91.316,,,,,
405.8412,91.207,,,,,
405.9936,91.097,,,,,
406.146,90.988,,,,,
406.2984,90.878,,,,,
406.4508,90.769,,,,,
406.6032,90.659,,,,,
406.7556,90.549,,,,,
406.908,90.44,,,,,
407.0604,90.33,,,,,
407.2128,90.221,,,,,
407.3652,90.111,,,,,
407.5176,90.002,,,,,
407.67,89.892,,,,,
407.8224,89.783,,,,,
407.9748,89.673,,,,,
408.1272,89.564,,,,,
408.2796,89.454,,,,,
408.432,89.344,,,,,
408.5844,89.81,,,,,
408.7368,90.737,,,,,
408.8892,91.665,,,,,
409.0416,91.939,,,,,
409.194,90.47,,,,,
409.3464,89.001,,,,,
409.4988,87.532,,,,,
409.6512,88.172,,,,,
409.8036,88.829,,,,,
409.956,89.487,,,,,
410.1084,88.745,,,,,
410.2608,87.435,,,,,
410.4132,86.126,,,,,
410.5656,85.727,,,,,
410.718,86.534,,,,,
410.8704,87.341,,,,,
411.0228,87.703,,,,,
411.1752,85.538,,,,,
411.3276,83.373,,,,,
411.48,81.208,,,,,
411.6324,81.159,,,,,
411.7848,81.43,,,,,
411.9372,81.7,,,,,
412.0896,81.94,,,,,
412.242,82.157,,,,,
412.3944,82.375,,,,,
412.5468,82.281,,,,,
412.6992,81.483,,,,,
412.8516,80.686,,,,,
413.004,80.0,,,,,
413.1564,83.48,,,,,
413.3088,86.96,,,,,
413.4612,90.439,,,,,
413.6136,92.708,,,,,
413.766,94.564,,,,,
413.9184,96.42,,,,,
414.0708,95.689,,,,,
414.2232,91.978,,,,,
414.3756,88.267,,,,,
414.528,85.365,,,,,
414.6804,86.061,,,,,
414.8328,86.757,,,,,
414.9852,87.452,,,,,
415.1376,87.625,,,,,
415.29,87.741,,,,,
415.4424,87.856,,,,,
415.5948,88.79,,,,,
415.7472,90.22,,,,,
415.8996,91.651,,,,,
416.052,92.857,,,,,
416.2044,93.63,,,,,
416.3568,94.404,,,,,
416.5092,95.032,,,,,
416.6616,93.408,,,,,
416.814,91.785,,,,,
416.9664,90.161,,,,,
417.1188,88.809,,,,,
417.2712,87.533,,,,,
417.4236,86.257,,,,,
417.576,85.907,,,,,
417.7284,86.487,,,,,
417.8808,87.066,,,,,
418.0332,87.789,,,,,
418.1856,89.027,,,,,
418.338,90.264,,,,,
418.4904,91.501,,,,,
418.6428,88.97,,,,,
418.7952,86.187,,,,,
418.9476,83.403,,,,,
419.1,84.603,,,,,
419.2524,87.889,,,,,
419.4048,91.175,,,,,
419.5572,96.812,,,,,
419.7096,106.361,,,,,
419.862,115.91,,,,,
420.0144,124.828,,,,,
420.1668,127.688,,,,,
420.3192,130.549,,,,,
420.4716,133.41,,,,,
420.624,136.523,,,,,
420.7764,139.693,,,,,
420.9288,142.863,,,,,
421.0812,145.58,,,,,
421.2336,147.9,,,,,
421.386,150.22,,,,,
421.5384,151.682,,,,,
421.6908,150.6,,,,,
421.8432,149.517,,,,,
421.9956,148.434,,,,,
422.148,148.825,,,,,
422.3004,149.26,,,,,
422.4528,149.695,,,,,
422.6052,147.918,,,,,
422.7576,145.149,,,,,
422.91,142.38,,,,,
423.0624,139.611,,,,,
423.2148,136.842,,,,,
423.3672,134.073,,,,,
423.5196,130.308,,,,,
423.672,119.792,,,,,
423.8244,109.276,,,,,
423.9768,98.76,,,,,
424.1292,94.669,,,,,
424.2816,91.73,,,,,
424.434,88.792,,,,,
424.5864,88.353,,,,,
424.7388,89.822,,,,,
424.8912,91.291,,,,,
425.0436,91.919,,,,,
425.196,90.45,,,,,
425.3484,88.981,,,,,
425.5008,87.517,,,,,
425.6532,86.898,,,,,
425.8056,86.28,,,,,
425.958,85.661,,,,,
426.1104,85.938,,,,,
426.2628,86.557,,,,,
426.4152,87.176,,,,,
426.5676,88.789,,,,,
426.72,91.65,,,,,
426.8724,94.51,,,,,
427.0248,97.245,,,,,
427.1772,99.333,,,,,
427.3296,101.421,,,,,
427.482,103.509,,,,,
427.6344,107.372,,,,,
427.7868,111.474,,,,,
427.9392,115.575,,,,,
428.0916,119.676,,,,,
428.244,123.778,,,,,
428.3964,127.879,,,,,
428.5488,131.98,,,,,
428.70120000000003,136.081,,,,,
428.85360000000003,140.183,,,,,
429.00600000000003,144.185,,,,,
429.15840000000003,145.78,,,,,
429.31080000000003,147.374,,,,,
429.46320000000003,148.969,,,,,
429.61560000000003,148.607,,,,,
429.76800000000003,147.621,,,,,
429.92040000000003,146.635,,,,,
430.07280000000003,146.268,,,,,
430.22520000000003,146.577,,,,,
430.37760000000003,146.886,,,,,
430.53000000000003,147.196,,,,,
430.68240000000003,147.505,,,,,
430.83480000000003,147.814,,,,,
430.98720000000003,148.123,,,,,
431.13960000000003,146.892,,,,,
431.29200000000003,145.52,,,,,
431.44440000000003,144.147,,,,,
431.59680000000003,143.707,,,,,
431.74920000000003,143.801,,,,,
431.90160000000003,143.895,,,,,
432.05400000000003,143.989,,,,,
432.20640000000003,144.083,,,,,
432.35880000000003,144.178,,,,,
432.51120000000003,144.272,,,,,
432.66360000000003,144.366,,,,,
432.81600000000003,144.46,,,,,
432.96840000000003,144.555,,,,,
433.12080000000003,144.649,,,,,
433.27320000000003,144.743,,,,,
433.42560000000003,144.837,,,,,
433.57800000000003,144.932,,,,,
433.73040000000003,145.026,,,,,
433.88280000000003,145.12,,,,,
434.03520000000003,145.214,,,,,
434.18760000000003,145.309,,,,,
434.34000000000003,145.403,,,,,
434.49240000000003,145.497,,,,,
434.64480000000003,145.591,,,,,
434.79720000000003,145.686,,,,,
434.94960000000003,145.78,,,,,
435.10200000000003,145.874,,,,,
435.25440000000003,145.968,,,,,
435.40680000000003,146.062,,,,,
435.55920000000003,147.179,,,,,
435.71160000000003,149.904,,,,,
435.86400000000003,152.63,,,,,
436.01640000000003,154.22,,,,,
436.16880000000003,146.391,,,,,
436.32120000000003,138.562,,,,,
436.47360000000003,130.733,,,,,
436.62600000000003,131.934,,,,,
436.77840000000003,135.027,,,,,
436.93080000000003,138.12,,,,,
437.08320000000003,141.213,,,,,
437.23560000000003,144.306,,,,,
437.38800000000003,147.399,,,,,
437.54040000000003,150.492,,,,,
437.69280000000003,153.585,,,,,
437.84520000000003,156.677,,,,,
437.99760000000003,159.77,,,,,
438.15000000000003,156.465,,,,,
438.30240000000003,153.058,,,,,
438.45480000000003,149.651,,,,,
438.60720000000003,139.942,,,,,
438.75960000000003,127.575,,,,,
438.91200000000003,115.209,,,,,
439.06440000000003,106.957,,,,,
439.21680000000003,104.328,,,,,
439.36920000000003,101.699,,,,,
439.52160000000003,99.07,,,,,
439.67400000000004,96.441,,,,,
439.82640000000004,93.812,,,,,
439.97880000000004,91.183,,,,,
440.13120000000004,88.554,,,,,
440.28360000000004,85.925,,,,,
