DEPTH,GR,NPHI,RHOB,RT,DT
335.8896,75.1363983,,,1.8233,
336.042,75.9223022,,,1.70309996,
336.1944,75.1363983,,,1.70809996,
336.3468,74.5861968,,,1.6631,
336.4992,73.8002014,,,1.60870003,
336.6516,72.2284011,,,1.43690001,
336.804,68.4558029,,,1.42900002,
336.9564,65.5870971,,,1.592,
337.1088,62.2862014,,,1.72720003,
337.2612,62.5611991,,,1.7127,
337.4136,60.9892997,,,1.66550004,
337.566,61.1464996,,,1.64929997,
337.7184,60.4785003,,,1.6049,
337.8708,58.6315002,,,1.50250005,
338.0232,57.3347015,,,1.40489995,
338.1756,57.5704994,,,1.3815,
338.328,60.0854988,,,1.29869997,
338.4804,61.775299,,,1.17620003,
338.6328,63.7402,,,0.67949998,
338.7852,66.6088027,,,0.70709997,
338.9376,70.6565017,,,0.75940001,
339.09,71.324501,,,0.88969999,
339.2424,68.1807022,,,0.85970002,
339.3948,63.9758987,,,0.91089999,
339.5472,61.8931999,,,1.07430005,
339.6996,61.1072006,,,1.0611,
339.852,60.5964012,,,1.12189996,
340.0044,60.714199,,,1.26380002,
340.1568,64.2509994,,,1.43060004,
340.3092,65.4299011,,,1.49150002,
340.4616,63.8580017,,,1.68719995,
340.614,58.5922012,,,1.71200001,
340.7664,56.5093994,,,1.72539997,
340.9188,57.1775016,,,1.7831,
341.0712,60.8713989,,,1.65620005,
341.2236,65.3119964,,,1.72720003,
341.376,67.3947982,,,1.89149999,
341.5284,68.0235977,,,1.96679997,
341.6808,67.6305999,,,1.99049997,
341.8332,66.4516983,,,1.92130005,
341.9856,63.9758987,,,1.91100001,
342.138,59.1423988,,,1.84650003,
342.2904,56.6665992,,,1.89390003,
342.4428,56.7845001,,,1.90009999,
342.5952,59.1423988,,,1.96440005,
342.7476,61.5001983,,,1.97319996,
342.9,60.3605995,,,1.90680003,
343.0524,59.8103981,,,1.8298,
343.2048,58.749401,,,1.70350003,
343.3572,59.8889999,,,1.65919995,
343.5096,58.4743003,,,1.64149999,
343.662,60.8320999,,,1.64139997,
343.8144,64.0151977,,,1.62800002,
343.9668,67.9449005,,,1.62750005,
344.1192,65.9801025,,,1.61469995,
344.2716,63.4650993,,,1.6006,
344.424,60.9500007,,,1.65009999,
344.5764,60.4392013,,,1.64269995,
344.7288,58.4743003,,,1.65369999,
344.8812,57.7276992,,,1.53610002,
345.0336,55.6449012,,,1.24720001,
345.186,55.2518997,,,1.13460004,
345.3384,55.0946998,,,1.27859997,
345.4908,57.5704994,,,1.55560004,
345.6432,58.6315002,,,1.71430003,
345.7956,61.1464996,,,1.67760002,
345.948,63.5043983,,,1.80439996,
346.1004,66.2552032,,,1.75800001,
346.2528,65.3119964,,,1.6516,
346.4052,61.8931999,,,1.63789999,
346.5576,60.1641006,,,1.63759994,
346.71,60.9500007,,,1.62160003,
346.8624,64.4868011,,,1.6387,
347.0148,66.0587005,,,1.66159999,
347.1672,64.6046981,,,1.67330002,
347.3196,61.3429985,,,1.6121,
347.472,58.8672981,,,1.56079995,
347.6244,58.5135993,,,1.53110003,
347.7768,58.1206016,,,1.53729999,
347.9292,59.5746002,,,1.58210003,
348.0816,60.0854988,,,1.61779999,
348.234,62.3254013,,,1.67309999,
348.3864,61.9324989,,,1.67069995,
